Target,Source,Weight,tipo
197,196,81,No dirigida
197,171,99,No dirigida
197,224,87,No dirigida
197,123,89,No dirigida
197,248,84,No dirigida
197,146,92,No dirigida
197,246,81,No dirigida
204,207,95,No dirigida
204,205,95,No dirigida
204,255,84,No dirigida
204,130,90,No dirigida
204,232,95,No dirigida
204,180,92,No dirigida
204,277,84,No dirigida
204,206,91,No dirigida
204,251,81,No dirigida
204,278,86,No dirigida
204,155,95,No dirigida
204,280,98,No dirigida
204,154,81,No dirigida
204,228,90,No dirigida
204,179,97,No dirigida
204,153,89,No dirigida
204,131,84,No dirigida
204,151,88,No dirigida
204,152,86,No dirigida
204,252,84,No dirigida
204,226,94,No dirigida
204,178,82,No dirigida
204,257,87,No dirigida
204,182,82,No dirigida
204,227,97,No dirigida
204,202,97,No dirigida
204,203,92,No dirigida
416,443,81,No dirigida
416,339,100,No dirigida
416,466,91,No dirigida
416,389,87,No dirigida
416,469,85,No dirigida
416,438,100,No dirigida
416,390,80,No dirigida
416,442,94,No dirigida
416,491,83,No dirigida
416,363,90,No dirigida
416,394,98,No dirigida
416,489,86,No dirigida
416,391,82,No dirigida
416,418,100,No dirigida
416,441,99,No dirigida
416,341,93,No dirigida
416,439,91,No dirigida
416,492,90,No dirigida
416,369,80,No dirigida
416,393,83,No dirigida
416,440,88,No dirigida
416,468,89,No dirigida
416,413,88,No dirigida
416,467,87,No dirigida
62,40,81,No dirigida
62,84,83,No dirigida
62,90,84,No dirigida
62,138,94,No dirigida
62,110,87,No dirigida
62,139,82,No dirigida
62,14,97,No dirigida
62,9,97,No dirigida
62,89,91,No dirigida
62,12,89,No dirigida
62,88,91,No dirigida
62,35,99,No dirigida
62,137,85,No dirigida
62,111,100,No dirigida
62,85,87,No dirigida
62,115,84,No dirigida
62,87,88,No dirigida
62,60,92,No dirigida
62,34,90,No dirigida
62,61,99,No dirigida
62,112,81,No dirigida
62,86,85,No dirigida
62,136,87,No dirigida
62,11,84,No dirigida
62,38,90,No dirigida
62,114,98,No dirigida
62,135,80,No dirigida
62,15,92,No dirigida
307,259,95,No dirigida
307,306,82,No dirigida
307,356,96,No dirigida
307,255,85,No dirigida
307,332,92,No dirigida
307,283,88,No dirigida
307,232,80,No dirigida
307,358,88,No dirigida
307,382,93,No dirigida
307,357,86,No dirigida
307,308,98,No dirigida
307,282,98,No dirigida
307,334,82,No dirigida
307,383,84,No dirigida
307,354,83,No dirigida
307,380,94,No dirigida
307,360,86,No dirigida
307,280,93,No dirigida
307,384,87,No dirigida
307,355,92,No dirigida
307,234,90,No dirigida
307,257,99,No dirigida
307,381,87,No dirigida
307,329,97,No dirigida
307,331,95,No dirigida
307,305,99,No dirigida
44,121,85,No dirigida
44,118,97,No dirigida
44,41,83,No dirigida
44,91,95,No dirigida
44,93,93,No dirigida
44,18,86,No dirigida
44,68,85,No dirigida
44,17,95,No dirigida
44,43,85,No dirigida
44,120,84,No dirigida
44,45,95,No dirigida
44,46,83,No dirigida
44,42,84,No dirigida
44,67,93,No dirigida
44,16,82,No dirigida
44,22,90,No dirigida
44,72,88,No dirigida
44,119,89,No dirigida
44,70,95,No dirigida
44,95,82,No dirigida
454,457,88,No dirigida
454,428,89,No dirigida
454,481,94,No dirigida
454,432,85,No dirigida
454,456,98,No dirigida
454,451,98,No dirigida
454,452,94,No dirigida
454,380,95,No dirigida
454,427,97,No dirigida
454,403,94,No dirigida
454,482,100,No dirigida
454,476,92,No dirigida
454,406,99,No dirigida
454,402,92,No dirigida
454,453,95,No dirigida
454,401,80,No dirigida
454,381,98,No dirigida
454,407,89,No dirigida
443,421,85,No dirigida
443,445,93,No dirigida
443,466,93,No dirigida
443,469,84,No dirigida
443,396,87,No dirigida
443,395,82,No dirigida
443,390,87,No dirigida
443,442,86,No dirigida
443,491,91,No dirigida
443,370,93,No dirigida
443,394,91,No dirigida
443,391,96,No dirigida
443,471,82,No dirigida
443,418,93,No dirigida
443,441,80,No dirigida
443,492,94,No dirigida
443,420,92,No dirigida
443,470,81,No dirigida
443,369,93,No dirigida
443,393,82,No dirigida
443,440,99,No dirigida
443,446,92,No dirigida
443,468,81,No dirigida
443,467,87,No dirigida
321,344,91,No dirigida
321,371,100,No dirigida
321,299,91,No dirigida
321,396,97,No dirigida
321,298,80,No dirigida
321,395,83,No dirigida
321,272,85,No dirigida
321,274,94,No dirigida
321,318,94,No dirigida
321,271,100,No dirigida
321,345,89,No dirigida
321,296,100,No dirigida
321,294,97,No dirigida
321,374,86,No dirigida
321,370,87,No dirigida
321,394,84,No dirigida
321,347,86,No dirigida
321,244,83,No dirigida
321,373,83,No dirigida
321,322,94,No dirigida
321,295,89,No dirigida
321,297,85,No dirigida
321,348,85,No dirigida
321,319,84,No dirigida
321,369,85,No dirigida
321,320,93,No dirigida
321,248,83,No dirigida
321,246,88,No dirigida
321,269,95,No dirigida
40,90,97,No dirigida
40,41,87,No dirigida
40,91,100,No dirigida
40,93,91,No dirigida
40,18,82,No dirigida
40,68,95,No dirigida
40,17,82,No dirigida
40,14,94,No dirigida
40,43,85,No dirigida
40,42,91,No dirigida
40,67,92,No dirigida
40,16,98,No dirigida
40,89,99,No dirigida
40,12,96,No dirigida
40,88,97,No dirigida
40,115,84,No dirigida
40,87,96,No dirigida
40,38,83,No dirigida
40,114,94,No dirigida
40,15,90,No dirigida
121,118,81,No dirigida
121,168,93,No dirigida
121,148,100,No dirigida
121,93,80,No dirigida
121,198,100,No dirigida
121,98,92,No dirigida
121,68,89,No dirigida
121,147,99,No dirigida
121,120,90,No dirigida
121,45,86,No dirigida
121,46,91,No dirigida
121,124,97,No dirigida
121,145,92,No dirigida
121,48,97,No dirigida
121,72,96,No dirigida
121,143,88,No dirigida
121,119,93,No dirigida
121,74,95,No dirigida
121,196,92,No dirigida
121,70,94,No dirigida
121,171,84,No dirigida
121,123,86,No dirigida
121,146,80,No dirigida
121,95,100,No dirigida
302,255,80,No dirigida
302,325,88,No dirigida
302,277,95,No dirigida
302,352,91,No dirigida
302,375,82,No dirigida
302,354,87,No dirigida
302,300,83,No dirigida
302,251,87,No dirigida
302,351,88,No dirigida
302,278,88,No dirigida
302,353,96,No dirigida
302,350,88,No dirigida
302,280,92,No dirigida
302,228,85,No dirigida
302,303,93,No dirigida
302,276,85,No dirigida
302,355,89,No dirigida
302,252,83,No dirigida
302,226,82,No dirigida
302,376,80,No dirigida
302,225,86,No dirigida
302,301,80,No dirigida
302,329,83,No dirigida
302,227,95,No dirigida
302,326,85,No dirigida
302,305,89,No dirigida
209,207,94,No dirigida
209,259,89,No dirigida
209,236,90,No dirigida
209,212,86,No dirigida
209,262,93,No dirigida
209,283,82,No dirigida
209,232,94,No dirigida
209,208,93,No dirigida
209,210,84,No dirigida
209,206,88,No dirigida
209,282,81,No dirigida
209,132,99,No dirigida
209,185,83,No dirigida
209,133,87,No dirigida
209,134,100,No dirigida
209,234,88,No dirigida
209,186,86,No dirigida
209,257,84,No dirigida
209,136,94,No dirigida
209,182,84,No dirigida
209,135,85,No dirigida
209,161,91,No dirigida
84,31,82,No dirigida
84,110,88,No dirigida
84,57,98,No dirigida
84,9,84,No dirigida
84,132,87,No dirigida
84,107,86,No dirigida
84,35,94,No dirigida
84,137,93,No dirigida
84,111,98,No dirigida
84,85,87,No dirigida
84,133,80,No dirigida
84,134,81,No dirigida
84,87,97,No dirigida
84,60,96,No dirigida
84,131,92,No dirigida
84,33,85,No dirigida
84,34,81,No dirigida
84,7,85,No dirigida
84,61,89,No dirigida
84,112,89,No dirigida
84,86,95,No dirigida
84,136,97,No dirigida
84,11,93,No dirigida
84,135,82,No dirigida
84,161,83,No dirigida
207,205,80,No dirigida
207,259,96,No dirigida
207,255,85,No dirigida
207,130,84,No dirigida
207,283,97,No dirigida
207,232,82,No dirigida
207,180,95,No dirigida
207,208,83,No dirigida
207,210,80,No dirigida
207,206,89,No dirigida
207,282,88,No dirigida
207,132,94,No dirigida
207,185,86,No dirigida
207,155,93,No dirigida
207,280,99,No dirigida
207,133,85,No dirigida
207,134,92,No dirigida
207,154,80,No dirigida
207,179,93,No dirigida
207,131,87,No dirigida
207,234,88,No dirigida
207,257,81,No dirigida
207,182,99,No dirigida
118,168,83,No dirigida
118,90,96,No dirigida
118,142,92,No dirigida
118,41,100,No dirigida
118,91,93,No dirigida
118,93,84,No dirigida
118,68,86,No dirigida
118,43,88,No dirigida
118,120,84,No dirigida
118,45,82,No dirigida
118,42,99,No dirigida
118,67,93,No dirigida
118,141,100,No dirigida
118,145,99,No dirigida
118,191,93,No dirigida
118,143,90,No dirigida
118,192,82,No dirigida
118,119,81,No dirigida
118,193,86,No dirigida
118,115,86,No dirigida
118,70,95,No dirigida
118,171,92,No dirigida
118,146,100,No dirigida
118,95,83,No dirigida
457,458,94,No dirigida
457,481,87,No dirigida
457,432,98,No dirigida
457,382,94,No dirigida
457,456,82,No dirigida
457,434,100,No dirigida
457,383,89,No dirigida
457,484,94,No dirigida
457,380,97,No dirigida
457,485,90,No dirigida
457,482,82,No dirigida
457,459,83,No dirigida
457,406,99,No dirigida
457,384,93,No dirigida
457,408,99,No dirigida
457,381,98,No dirigida
457,407,84,No dirigida
344,421,80,No dirigida
344,371,82,No dirigida
344,396,97,No dirigida
344,395,93,No dirigida
344,318,100,No dirigida
344,271,93,No dirigida
344,345,85,No dirigida
344,296,95,No dirigida
344,294,80,No dirigida
344,370,89,No dirigida
344,394,82,No dirigida
344,391,97,No dirigida
344,317,87,No dirigida
344,347,94,No dirigida
344,418,91,No dirigida
344,322,98,No dirigida
344,295,88,No dirigida
344,341,85,No dirigida
344,420,91,No dirigida
344,297,100,No dirigida
344,319,96,No dirigida
344,369,96,No dirigida
344,393,97,No dirigida
344,292,85,No dirigida
344,320,81,No dirigida
344,269,99,No dirigida
168,142,88,No dirigida
168,217,84,No dirigida
168,91,95,No dirigida
168,93,97,No dirigida
168,243,93,No dirigida
168,120,100,No dirigida
168,218,81,No dirigida
168,220,85,No dirigida
168,141,90,No dirigida
168,145,92,No dirigida
168,191,94,No dirigida
168,143,97,No dirigida
168,192,90,No dirigida
168,119,98,No dirigida
168,193,96,No dirigida
168,244,92,No dirigida
168,196,93,No dirigida
168,115,85,No dirigida
168,242,88,No dirigida
168,215,96,No dirigida
168,190,100,No dirigida
168,171,94,No dirigida
168,146,98,No dirigida
168,95,92,No dirigida
362,339,91,No dirigida
362,437,84,No dirigida
362,389,84,No dirigida
362,313,95,No dirigida
362,385,88,No dirigida
362,315,83,No dirigida
362,361,93,No dirigida
362,334,87,No dirigida
362,438,97,No dirigida
362,390,83,No dirigida
362,387,91,No dirigida
362,363,99,No dirigida
362,337,90,No dirigida
362,360,94,No dirigida
362,384,96,No dirigida
362,439,85,No dirigida
362,311,81,No dirigida
362,386,80,No dirigida
362,289,90,No dirigida
362,338,88,No dirigida
362,411,93,No dirigida
362,336,88,No dirigida
362,312,80,No dirigida
362,413,84,No dirigida
90,142,90,No dirigida
90,138,86,No dirigida
90,41,83,No dirigida
90,91,94,No dirigida
90,93,94,No dirigida
90,68,86,No dirigida
90,139,94,No dirigida
90,17,99,No dirigida
90,14,81,No dirigida
90,43,89,No dirigida
90,163,96,No dirigida
90,42,81,No dirigida
90,67,94,No dirigida
90,16,90,No dirigida
90,89,98,No dirigida
90,141,100,No dirigida
90,143,98,No dirigida
90,88,88,No dirigida
90,137,92,No dirigida
90,115,80,No dirigida
90,87,100,No dirigida
90,112,83,No dirigida
90,38,88,No dirigida
90,114,99,No dirigida
90,15,92,No dirigida
421,445,88,No dirigida
421,474,89,No dirigida
421,371,100,No dirigida
421,469,94,No dirigida
421,399,81,No dirigida
421,473,88,No dirigida
421,396,94,No dirigida
421,395,81,No dirigida
421,345,94,No dirigida
421,374,94,No dirigida
421,370,92,No dirigida
421,394,90,No dirigida
421,449,86,No dirigida
421,471,100,No dirigida
421,347,96,No dirigida
421,418,99,No dirigida
421,422,89,No dirigida
421,373,89,No dirigida
421,420,94,No dirigida
421,472,86,No dirigida
421,348,84,No dirigida
421,447,97,No dirigida
421,470,93,No dirigida
421,369,81,No dirigida
421,393,90,No dirigida
421,446,87,No dirigida
421,468,96,No dirigida
142,217,84,No dirigida
142,91,80,No dirigida
142,93,86,No dirigida
142,68,91,No dirigida
142,139,81,No dirigida
142,120,85,No dirigida
142,218,96,No dirigida
142,67,88,No dirigida
142,89,100,No dirigida
142,141,96,No dirigida
142,145,93,No dirigida
142,191,93,No dirigida
142,143,93,No dirigida
142,192,93,No dirigida
142,119,92,No dirigida
142,193,88,No dirigida
142,115,100,No dirigida
142,215,85,No dirigida
142,190,99,No dirigida
142,189,85,No dirigida
142,114,94,No dirigida
142,95,91,No dirigida
138,91,82,No dirigida
138,212,91,No dirigida
138,110,92,No dirigida
138,139,87,No dirigida
138,163,88,No dirigida
138,213,85,No dirigida
138,89,91,No dirigida
138,188,100,No dirigida
138,141,93,No dirigida
138,191,95,No dirigida
138,88,87,No dirigida
138,185,88,No dirigida
138,137,85,No dirigida
138,111,97,No dirigida
138,85,91,No dirigida
138,115,87,No dirigida
138,87,96,No dirigida
138,215,93,No dirigida
138,190,84,No dirigida
138,61,81,No dirigida
138,112,97,No dirigida
138,189,80,No dirigida
138,86,82,No dirigida
138,186,91,No dirigida
138,136,96,No dirigida
138,114,89,No dirigida
138,135,94,No dirigida
138,161,98,No dirigida
205,255,89,No dirigida
205,130,96,No dirigida
205,232,93,No dirigida
205,180,100,No dirigida
205,208,98,No dirigida
205,206,97,No dirigida
205,282,96,No dirigida
205,132,89,No dirigida
205,278,90,No dirigida
205,155,93,No dirigida
205,280,82,No dirigida
205,154,87,No dirigida
205,228,91,No dirigida
205,179,88,No dirigida
205,153,94,No dirigida
205,131,84,No dirigida
205,152,96,No dirigida
205,252,93,No dirigida
205,178,91,No dirigida
205,257,86,No dirigida
205,182,81,No dirigida
205,227,87,No dirigida
205,202,99,No dirigida
205,203,100,No dirigida
148,198,86,No dirigida
148,98,83,No dirigida
148,147,87,No dirigida
148,120,89,No dirigida
148,223,93,No dirigida
148,124,95,No dirigida
148,199,85,No dirigida
148,145,85,No dirigida
148,72,98,No dirigida
148,74,88,No dirigida
148,196,88,No dirigida
148,171,82,No dirigida
148,224,90,No dirigida
148,123,90,No dirigida
148,146,95,No dirigida
148,95,80,No dirigida
259,306,92,No dirigida
259,236,89,No dirigida
259,212,91,No dirigida
259,332,93,No dirigida
259,262,89,No dirigida
259,283,90,No dirigida
259,232,87,No dirigida
259,208,86,No dirigida
259,210,86,No dirigida
259,308,92,No dirigida
259,206,100,No dirigida
259,282,84,No dirigida
259,334,95,No dirigida
259,185,83,No dirigida
259,311,97,No dirigida
259,234,86,No dirigida
259,186,93,No dirigida
259,257,92,No dirigida
259,182,99,No dirigida
259,336,87,No dirigida
259,312,87,No dirigida
306,356,90,No dirigida
306,255,94,No dirigida
306,332,99,No dirigida
306,283,98,No dirigida
306,232,81,No dirigida
306,358,99,No dirigida
306,382,87,No dirigida
306,357,88,No dirigida
306,308,100,No dirigida
306,282,93,No dirigida
306,334,91,No dirigida
306,383,100,No dirigida
306,354,92,No dirigida
306,380,94,No dirigida
306,278,94,No dirigida
306,353,82,No dirigida
306,280,90,No dirigida
306,303,94,No dirigida
306,355,88,No dirigida
306,257,90,No dirigida
306,381,99,No dirigida
306,329,81,No dirigida
306,331,93,No dirigida
306,305,81,No dirigida
41,91,82,No dirigida
41,93,100,No dirigida
41,18,87,No dirigida
41,68,81,No dirigida
41,17,99,No dirigida
41,14,89,No dirigida
41,43,81,No dirigida
41,42,100,No dirigida
41,67,84,No dirigida
41,16,82,No dirigida
41,89,99,No dirigida
41,88,92,No dirigida
41,115,83,No dirigida
41,38,88,No dirigida
41,114,88,No dirigida
41,15,95,No dirigida
356,332,80,No dirigida
356,432,87,No dirigida
356,283,81,No dirigida
356,358,99,No dirigida
356,382,97,No dirigida
356,357,85,No dirigida
356,308,84,No dirigida
356,282,81,No dirigida
356,334,93,No dirigida
356,383,80,No dirigida
356,354,84,No dirigida
356,380,96,No dirigida
356,353,100,No dirigida
356,280,95,No dirigida
356,403,97,No dirigida
356,406,98,No dirigida
356,303,99,No dirigida
356,384,81,No dirigida
356,355,84,No dirigida
356,408,89,No dirigida
356,381,86,No dirigida
356,329,99,No dirigida
356,331,87,No dirigida
356,407,82,No dirigida
356,305,90,No dirigida
428,400,84,No dirigida
428,481,82,No dirigida
428,456,91,No dirigida
428,451,86,No dirigida
428,352,97,No dirigida
428,425,84,No dirigida
428,375,96,No dirigida
428,452,81,No dirigida
428,354,80,No dirigida
428,380,99,No dirigida
428,351,98,No dirigida
428,427,92,No dirigida
428,353,94,No dirigida
428,403,94,No dirigida
428,476,93,No dirigida
428,406,84,No dirigida
428,355,83,No dirigida
428,402,98,No dirigida
428,453,90,No dirigida
428,401,92,No dirigida
428,376,95,No dirigida
428,381,83,No dirigida
428,450,93,No dirigida
217,290,97,No dirigida
217,240,86,No dirigida
217,239,81,No dirigida
217,243,87,No dirigida
217,218,83,No dirigida
217,220,81,No dirigida
217,141,93,No dirigida
217,191,93,No dirigida
217,294,88,No dirigida
217,143,80,No dirigida
217,192,93,No dirigida
217,193,80,No dirigida
217,244,93,No dirigida
217,242,85,No dirigida
217,215,83,No dirigida
217,190,93,No dirigida
217,266,99,No dirigida
217,265,88,No dirigida
217,189,83,No dirigida
217,292,81,No dirigida
217,264,92,No dirigida
217,269,89,No dirigida
31,4,98,No dirigida
31,57,86,No dirigida
31,9,88,No dirigida
31,79,87,No dirigida
31,54,89,No dirigida
31,80,81,No dirigida
31,29,85,No dirigida
31,107,84,No dirigida
31,53,81,No dirigida
31,6,98,No dirigida
31,33,84,No dirigida
31,34,85,No dirigida
31,7,93,No dirigida
31,3,89,No dirigida
91,93,100,No dirigida
91,18,91,No dirigida
91,68,87,No dirigida
91,139,85,No dirigida
91,17,85,No dirigida
91,14,93,No dirigida
91,43,89,No dirigida
91,42,86,No dirigida
91,67,92,No dirigida
91,16,94,No dirigida
91,89,81,No dirigida
91,141,93,No dirigida
91,143,83,No dirigida
91,119,83,No dirigida
91,88,86,No dirigida
91,115,87,No dirigida
91,38,96,No dirigida
91,114,95,No dirigida
91,15,80,No dirigida
236,212,89,No dirigida
236,262,87,No dirigida
236,283,100,No dirigida
236,239,100,No dirigida
236,313,97,No dirigida
236,208,86,No dirigida
236,210,81,No dirigida
236,163,82,No dirigida
236,213,98,No dirigida
236,188,100,No dirigida
236,185,87,No dirigida
236,263,96,No dirigida
236,238,82,No dirigida
236,311,84,No dirigida
236,189,89,No dirigida
236,234,95,No dirigida
236,186,96,No dirigida
236,289,94,No dirigida
236,264,94,No dirigida
236,312,91,No dirigida
236,161,96,No dirigida
255,332,88,No dirigida
255,283,81,No dirigida
255,232,100,No dirigida
255,180,91,No dirigida
255,208,98,No dirigida
255,277,100,No dirigida
255,308,85,No dirigida
255,206,94,No dirigida
255,282,81,No dirigida
255,278,96,No dirigida
255,280,94,No dirigida
255,228,80,No dirigida
255,179,97,No dirigida
255,303,82,No dirigida
255,252,80,No dirigida
255,178,83,No dirigida
255,257,83,No dirigida
255,329,99,No dirigida
255,331,82,No dirigida
255,182,83,No dirigida
255,227,81,No dirigida
255,202,84,No dirigida
255,203,81,No dirigida
255,305,85,No dirigida
93,18,100,No dirigida
93,68,81,No dirigida
93,17,89,No dirigida
93,43,81,No dirigida
93,120,88,No dirigida
93,45,92,No dirigida
93,46,88,No dirigida
93,42,92,No dirigida
93,67,81,No dirigida
93,16,90,No dirigida
93,141,98,No dirigida
93,145,94,No dirigida
93,143,81,No dirigida
93,119,99,No dirigida
93,115,80,No dirigida
93,70,90,No dirigida
93,146,95,No dirigida
93,95,97,No dirigida
212,262,90,No dirigida
212,139,96,No dirigida
212,240,99,No dirigida
212,239,100,No dirigida
212,210,80,No dirigida
212,163,92,No dirigida
212,213,93,No dirigida
212,188,91,No dirigida
212,185,81,No dirigida
212,263,83,No dirigida
212,137,85,No dirigida
212,215,87,No dirigida
212,238,84,No dirigida
212,190,98,No dirigida
212,265,97,No dirigida
212,189,99,No dirigida
212,234,90,No dirigida
212,186,87,No dirigida
212,136,87,No dirigida
212,289,94,No dirigida
212,264,81,No dirigida
212,135,84,No dirigida
212,161,98,No dirigida
458,481,97,No dirigida
458,432,89,No dirigida
458,382,84,No dirigida
458,385,85,No dirigida
458,456,95,No dirigida
458,434,83,No dirigida
458,383,88,No dirigida
458,484,92,No dirigida
458,485,85,No dirigida
458,486,92,No dirigida
458,482,100,No dirigida
458,459,92,No dirigida
458,406,81,No dirigida
458,384,98,No dirigida
458,408,97,No dirigida
458,381,98,No dirigida
458,411,86,No dirigida
458,407,94,No dirigida
332,283,88,No dirigida
332,358,96,No dirigida
332,382,82,No dirigida
332,385,82,No dirigida
332,357,98,No dirigida
332,308,96,No dirigida
332,282,97,No dirigida
332,334,95,No dirigida
332,383,84,No dirigida
332,354,100,No dirigida
332,380,82,No dirigida
332,360,92,No dirigida
332,280,98,No dirigida
332,406,82,No dirigida
332,384,91,No dirigida
332,355,88,No dirigida
332,408,90,No dirigida
332,257,91,No dirigida
332,381,100,No dirigida
332,329,96,No dirigida
332,331,86,No dirigida
332,407,95,No dirigida
332,305,89,No dirigida
198,147,80,No dirigida
198,272,95,No dirigida
198,274,80,No dirigida
198,223,82,No dirigida
198,124,88,No dirigida
198,220,81,No dirigida
198,271,89,No dirigida
198,199,87,No dirigida
198,145,100,No dirigida
198,196,85,No dirigida
198,171,93,No dirigida
198,224,83,No dirigida
198,123,80,No dirigida
198,248,80,No dirigida
198,146,82,No dirigida
198,246,85,No dirigida
18,68,93,No dirigida
18,17,98,No dirigida
18,43,85,No dirigida
18,45,100,No dirigida
18,46,88,No dirigida
18,42,96,No dirigida
18,67,89,No dirigida
18,16,92,No dirigida
18,70,90,No dirigida
18,95,87,No dirigida
18,15,83,No dirigida
400,325,100,No dirigida
400,451,88,No dirigida
400,352,89,No dirigida
400,425,87,No dirigida
400,375,96,No dirigida
400,452,99,No dirigida
400,351,85,No dirigida
400,427,95,No dirigida
400,353,96,No dirigida
400,350,87,No dirigida
400,403,98,No dirigida
400,476,82,No dirigida
400,402,93,No dirigida
400,453,96,No dirigida
400,401,96,No dirigida
400,376,96,No dirigida
400,450,80,No dirigida
400,326,82,No dirigida
110,57,83,No dirigida
110,163,80,No dirigida
110,132,81,No dirigida
110,107,84,No dirigida
110,88,86,No dirigida
110,185,91,No dirigida
110,35,96,No dirigida
110,137,82,No dirigida
110,111,89,No dirigida
110,85,89,No dirigida
110,133,85,No dirigida
110,134,93,No dirigida
110,87,90,No dirigida
110,60,83,No dirigida
110,33,93,No dirigida
110,34,89,No dirigida
110,61,81,No dirigida
110,112,87,No dirigida
110,86,89,No dirigida
110,186,83,No dirigida
110,136,97,No dirigida
110,135,98,No dirigida
110,161,83,No dirigida
481,432,83,No dirigida
481,456,92,No dirigida
481,434,92,No dirigida
481,484,93,No dirigida
481,482,96,No dirigida
481,459,99,No dirigida
481,406,88,No dirigida
481,408,97,No dirigida
481,453,86,No dirigida
481,407,89,No dirigida
4,57,100,No dirigida
4,77,85,No dirigida
4,51,96,No dirigida
4,79,81,No dirigida
4,54,99,No dirigida
4,26,85,No dirigida
4,80,98,No dirigida
4,29,93,No dirigida
4,53,89,No dirigida
4,6,93,No dirigida
4,1,87,No dirigida
4,7,90,No dirigida
4,27,82,No dirigida
4,3,92,No dirigida
339,262,84,No dirigida
339,290,82,No dirigida
339,389,86,No dirigida
339,313,86,No dirigida
339,315,99,No dirigida
339,361,100,No dirigida
339,390,99,No dirigida
339,387,83,No dirigida
339,363,93,No dirigida
339,337,81,No dirigida
339,391,80,No dirigida
339,263,84,No dirigida
339,317,92,No dirigida
339,341,82,No dirigida
339,311,86,No dirigida
339,386,85,No dirigida
339,266,90,No dirigida
339,265,85,No dirigida
339,292,87,No dirigida
339,289,87,No dirigida
339,338,94,No dirigida
339,264,95,No dirigida
339,336,86,No dirigida
339,312,89,No dirigida
339,413,84,No dirigida
432,358,96,No dirigida
432,382,95,No dirigida
432,385,84,No dirigida
432,456,100,No dirigida
432,434,99,No dirigida
432,357,80,No dirigida
432,383,85,No dirigida
432,484,98,No dirigida
432,380,97,No dirigida
432,485,87,No dirigida
432,482,87,No dirigida
432,459,94,No dirigida
432,406,87,No dirigida
432,384,94,No dirigida
432,355,92,No dirigida
432,408,99,No dirigida
432,381,82,No dirigida
432,407,93,No dirigida
445,371,89,No dirigida
445,469,94,No dirigida
445,473,85,No dirigida
445,396,80,No dirigida
445,395,82,No dirigida
445,442,88,No dirigida
445,370,88,No dirigida
445,394,81,No dirigida
445,471,96,No dirigida
445,418,81,No dirigida
445,422,88,No dirigida
445,492,90,No dirigida
445,420,81,No dirigida
445,472,92,No dirigida
445,447,97,No dirigida
445,470,93,No dirigida
445,369,88,No dirigida
445,393,89,No dirigida
445,446,99,No dirigida
445,468,91,No dirigida
445,467,99,No dirigida
474,399,93,No dirigida
474,473,86,No dirigida
474,449,92,No dirigida
474,471,84,No dirigida
474,422,82,No dirigida
474,472,93,No dirigida
474,447,80,No dirigida
474,446,97,No dirigida
262,290,97,No dirigida
262,240,95,No dirigida
262,239,96,No dirigida
262,313,90,No dirigida
262,210,95,No dirigida
262,315,87,No dirigida
262,213,100,No dirigida
262,188,95,No dirigida
262,337,90,No dirigida
262,185,89,No dirigida
262,263,91,No dirigida
262,215,98,No dirigida
262,238,86,No dirigida
262,311,82,No dirigida
262,265,92,No dirigida
262,189,83,No dirigida
262,234,88,No dirigida
262,186,86,No dirigida
262,289,93,No dirigida
262,338,98,No dirigida
262,264,80,No dirigida
262,336,84,No dirigida
262,312,84,No dirigida
57,130,95,No dirigida
57,9,96,No dirigida
57,79,96,No dirigida
57,54,90,No dirigida
57,132,85,No dirigida
57,80,95,No dirigida
57,29,93,No dirigida
57,107,91,No dirigida
57,35,97,No dirigida
57,85,84,No dirigida
57,133,82,No dirigida
57,134,85,No dirigida
57,6,89,No dirigida
57,60,93,No dirigida
57,131,83,No dirigida
57,33,98,No dirigida
57,34,80,No dirigida
57,7,89,No dirigida
98,147,86,No dirigida
98,120,86,No dirigida
98,45,82,No dirigida
98,46,100,No dirigida
98,124,88,No dirigida
98,145,86,No dirigida
98,22,98,No dirigida
98,48,84,No dirigida
98,72,85,No dirigida
98,24,95,No dirigida
98,74,95,No dirigida
98,70,96,No dirigida
98,171,91,No dirigida
98,123,85,No dirigida
98,146,89,No dirigida
98,95,99,No dirigida
130,77,89,No dirigida
130,180,97,No dirigida
130,79,100,No dirigida
130,54,97,No dirigida
130,206,100,No dirigida
130,132,96,No dirigida
130,80,95,No dirigida
130,107,85,No dirigida
130,53,86,No dirigida
130,155,82,No dirigida
130,133,99,No dirigida
130,154,84,No dirigida
130,179,81,No dirigida
130,153,96,No dirigida
130,131,80,No dirigida
130,152,92,No dirigida
130,102,85,No dirigida
130,178,95,No dirigida
130,182,87,No dirigida
130,203,83,No dirigida
283,232,89,No dirigida
283,358,94,No dirigida
283,208,97,No dirigida
283,210,86,No dirigida
283,357,88,No dirigida
283,308,98,No dirigida
283,206,91,No dirigida
283,282,99,No dirigida
283,334,96,No dirigida
283,360,82,No dirigida
283,280,94,No dirigida
283,311,95,No dirigida
283,234,86,No dirigida
283,257,86,No dirigida
283,331,94,No dirigida
283,336,85,No dirigida
283,305,89,No dirigida
77,76,94,No dirigida
77,51,87,No dirigida
77,79,82,No dirigida
77,54,89,No dirigida
77,126,98,No dirigida
77,26,97,No dirigida
77,80,89,No dirigida
77,29,99,No dirigida
77,53,83,No dirigida
77,154,80,No dirigida
77,153,88,No dirigida
77,151,88,No dirigida
77,1,81,No dirigida
77,152,90,No dirigida
77,27,85,No dirigida
77,102,81,No dirigida
