Target,Source,Weight,Tipo
266,200,80,No dirigida
266,203,85,No dirigida
266,204,98,No dirigida
266,210,96,No dirigida
266,213,80,No dirigida
266,215,97,No dirigida
266,216,90,No dirigida
266,217,92,No dirigida
266,225,89,No dirigida
266,226,88,No dirigida
266,227,96,No dirigida
266,228,91,No dirigida
266,230,90,No dirigida
266,235,81,No dirigida
266,236,85,No dirigida
266,239,84,No dirigida
266,243,87,No dirigida
266,244,81,No dirigida
266,250,93,No dirigida
266,255,83,No dirigida
266,257,100,No dirigida
266,260,82,No dirigida
266,262,94,No dirigida
267,1,92,No dirigida
267,5,86,No dirigida
267,8,81,No dirigida
267,15,93,No dirigida
267,16,80,No dirigida
267,20,100,No dirigida
267,29,91,No dirigida
267,30,80,No dirigida
267,32,80,No dirigida
267,37,92,No dirigida
267,38,86,No dirigida
267,44,87,No dirigida
267,49,98,No dirigida
267,50,87,No dirigida
267,53,86,No dirigida
267,54,98,No dirigida
267,58,87,No dirigida
267,66,86,No dirigida
267,69,95,No dirigida
267,70,84,No dirigida
267,74,84,No dirigida
267,77,95,No dirigida
267,81,92,No dirigida
267,83,83,No dirigida
267,86,87,No dirigida
267,87,98,No dirigida
267,92,93,No dirigida
267,96,95,No dirigida
267,101,89,No dirigida
267,111,84,No dirigida
267,117,94,No dirigida
267,118,95,No dirigida
267,119,91,No dirigida
267,122,100,No dirigida
267,125,99,No dirigida
267,130,93,No dirigida
267,135,100,No dirigida
267,136,89,No dirigida
267,137,93,No dirigida
267,138,81,No dirigida
267,145,82,No dirigida
267,147,87,No dirigida
267,161,92,No dirigida
267,164,84,No dirigida
267,166,93,No dirigida
267,167,90,No dirigida
267,172,100,No dirigida
267,173,93,No dirigida
267,177,93,No dirigida
267,179,92,No dirigida
267,183,87,No dirigida
267,184,92,No dirigida
267,188,89,No dirigida
267,200,92,No dirigida
267,202,84,No dirigida
267,214,93,No dirigida
267,215,98,No dirigida
267,221,95,No dirigida
267,223,83,No dirigida
267,224,83,No dirigida
267,225,94,No dirigida
267,227,86,No dirigida
267,230,81,No dirigida
267,231,80,No dirigida
267,234,88,No dirigida
267,243,84,No dirigida
267,248,92,No dirigida
267,253,100,No dirigida
267,254,82,No dirigida
267,255,96,No dirigida
267,256,84,No dirigida
267,259,91,No dirigida
267,260,91,No dirigida
268,1,82,No dirigida
268,5,89,No dirigida
268,10,88,No dirigida
268,27,80,No dirigida
268,30,99,No dirigida
268,31,87,No dirigida
268,34,83,No dirigida
268,35,92,No dirigida
268,38,87,No dirigida
268,44,88,No dirigida
268,49,80,No dirigida
268,63,84,No dirigida
268,78,98,No dirigida
268,84,86,No dirigida
268,86,82,No dirigida
268,87,100,No dirigida
268,97,84,No dirigida
268,98,98,No dirigida
268,108,92,No dirigida
268,109,90,No dirigida
268,112,99,No dirigida
268,115,98,No dirigida
268,120,80,No dirigida
268,125,94,No dirigida
268,126,84,No dirigida
268,129,99,No dirigida
268,134,98,No dirigida
268,140,93,No dirigida
268,143,80,No dirigida
268,147,80,No dirigida
268,152,87,No dirigida
268,153,92,No dirigida
268,155,91,No dirigida
268,158,85,No dirigida
268,168,81,No dirigida
268,178,95,No dirigida
268,179,100,No dirigida
268,192,82,No dirigida
268,193,82,No dirigida
268,194,90,No dirigida
268,197,80,No dirigida
268,198,96,No dirigida
268,199,89,No dirigida
268,204,80,No dirigida
268,205,82,No dirigida
268,209,91,No dirigida
268,214,100,No dirigida
268,215,85,No dirigida
268,216,95,No dirigida
268,221,86,No dirigida
268,223,91,No dirigida
268,227,99,No dirigida
268,228,94,No dirigida
268,231,95,No dirigida
268,243,90,No dirigida
268,247,82,No dirigida
268,260,92,No dirigida
268,266,85,No dirigida
268,267,85,No dirigida
269,1,88,No dirigida
269,2,85,No dirigida
269,3,88,No dirigida
269,11,97,No dirigida
269,13,85,No dirigida
269,15,80,No dirigida
269,17,91,No dirigida
269,24,88,No dirigida
269,28,93,No dirigida
269,30,94,No dirigida
269,33,96,No dirigida
269,36,83,No dirigida
269,46,96,No dirigida
269,50,91,No dirigida
269,54,95,No dirigida
269,60,90,No dirigida
269,62,100,No dirigida
269,64,83,No dirigida
269,66,80,No dirigida
269,67,98,No dirigida
269,70,99,No dirigida
269,72,96,No dirigida
269,76,95,No dirigida
269,96,80,No dirigida
269,118,94,No dirigida
269,124,95,No dirigida
269,126,84,No dirigida
269,127,100,No dirigida
269,130,84,No dirigida
269,137,83,No dirigida
269,138,81,No dirigida
269,139,80,No dirigida
269,147,98,No dirigida
269,152,81,No dirigida
269,155,91,No dirigida
269,160,80,No dirigida
269,167,95,No dirigida
269,173,81,No dirigida
269,179,91,No dirigida
269,180,91,No dirigida
269,185,90,No dirigida
269,187,96,No dirigida
269,189,98,No dirigida
269,191,86,No dirigida
269,193,92,No dirigida
269,194,98,No dirigida
269,204,91,No dirigida
269,205,81,No dirigida
269,210,96,No dirigida
269,212,100,No dirigida
269,214,87,No dirigida
269,216,97,No dirigida
269,222,81,No dirigida
269,223,84,No dirigida
269,231,90,No dirigida
269,236,86,No dirigida
269,237,97,No dirigida
269,240,87,No dirigida
269,241,80,No dirigida
269,243,93,No dirigida
269,245,94,No dirigida
269,250,96,No dirigida
269,258,94,No dirigida
269,261,85,No dirigida
269,262,98,No dirigida
270,1,81,No dirigida
270,8,94,No dirigida
270,11,82,No dirigida
270,21,85,No dirigida
270,22,81,No dirigida
270,24,80,No dirigida
270,26,97,No dirigida
270,35,100,No dirigida
270,36,86,No dirigida
270,38,82,No dirigida
270,41,94,No dirigida
270,42,87,No dirigida
270,45,98,No dirigida
270,49,99,No dirigida
270,51,80,No dirigida
270,53,94,No dirigida
270,54,94,No dirigida
270,55,100,No dirigida
270,57,96,No dirigida
270,60,94,No dirigida
270,65,84,No dirigida
270,68,91,No dirigida
270,74,84,No dirigida
270,76,93,No dirigida
270,80,90,No dirigida
270,82,96,No dirigida
270,88,99,No dirigida
270,95,92,No dirigida
270,96,99,No dirigida
270,97,84,No dirigida
270,102,96,No dirigida
270,103,81,No dirigida
270,106,88,No dirigida
270,122,95,No dirigida
270,123,92,No dirigida
270,124,95,No dirigida
270,125,93,No dirigida
270,133,88,No dirigida
270,136,83,No dirigida
270,141,91,No dirigida
270,146,85,No dirigida
270,148,95,No dirigida
270,150,95,No dirigida
270,162,83,No dirigida
270,164,80,No dirigida
270,165,88,No dirigida
270,166,85,No dirigida
270,167,82,No dirigida
270,170,98,No dirigida
270,172,97,No dirigida
270,175,92,No dirigida
270,181,99,No dirigida
270,184,83,No dirigida
270,186,96,No dirigida
270,187,99,No dirigida
270,200,88,No dirigida
270,208,100,No dirigida
270,210,97,No dirigida
270,211,99,No dirigida
270,212,83,No dirigida
270,217,91,No dirigida
270,218,88,No dirigida
270,223,96,No dirigida
270,234,85,No dirigida
270,238,82,No dirigida
270,242,86,No dirigida
270,245,88,No dirigida
270,255,80,No dirigida
270,263,86,No dirigida
271,0,88,No dirigida
271,1,93,No dirigida
271,5,84,No dirigida
271,7,81,No dirigida
271,22,82,No dirigida
271,28,83,No dirigida
271,39,80,No dirigida
271,42,98,No dirigida
271,43,100,No dirigida
271,46,81,No dirigida
271,52,98,No dirigida
271,54,88,No dirigida
271,55,99,No dirigida
271,56,99,No dirigida
271,59,80,No dirigida
271,61,89,No dirigida
271,68,98,No dirigida
271,79,86,No dirigida
271,81,81,No dirigida
271,82,90,No dirigida
271,83,97,No dirigida
271,84,91,No dirigida
271,86,92,No dirigida
271,87,87,No dirigida
271,91,97,No dirigida
271,104,99,No dirigida
271,119,83,No dirigida
271,122,95,No dirigida
271,131,88,No dirigida
271,133,89,No dirigida
271,135,88,No dirigida
271,137,89,No dirigida
271,138,99,No dirigida
271,141,100,No dirigida
271,145,92,No dirigida
271,151,88,No dirigida
271,161,84,No dirigida
271,166,92,No dirigida
271,172,86,No dirigida
271,174,100,No dirigida
271,181,97,No dirigida
271,183,91,No dirigida
271,184,90,No dirigida
271,185,82,No dirigida
271,189,94,No dirigida
271,194,81,No dirigida
271,195,93,No dirigida
271,199,91,No dirigida
271,201,80,No dirigida
271,211,90,No dirigida
271,212,96,No dirigida
271,214,86,No dirigida
271,216,80,No dirigida
271,225,99,No dirigida
271,231,92,No dirigida
271,232,87,No dirigida
271,238,81,No dirigida
271,240,88,No dirigida
271,246,93,No dirigida
271,248,82,No dirigida
271,256,80,No dirigida
271,259,93,No dirigida
271,264,95,No dirigida
271,266,86,No dirigida
272,2,98,No dirigida
272,3,84,No dirigida
272,6,99,No dirigida
272,12,91,No dirigida
272,15,98,No dirigida
272,18,96,No dirigida
272,21,98,No dirigida
272,22,86,No dirigida
272,27,90,No dirigida
272,32,85,No dirigida
272,38,98,No dirigida
272,39,91,No dirigida
272,40,94,No dirigida
272,43,87,No dirigida
272,50,91,No dirigida
272,55,93,No dirigida
272,58,90,No dirigida
272,64,83,No dirigida
272,65,88,No dirigida
272,67,86,No dirigida
272,70,80,No dirigida
272,73,86,No dirigida
272,77,91,No dirigida
272,85,100,No dirigida
272,86,90,No dirigida
272,88,97,No dirigida
272,89,86,No dirigida
272,92,94,No dirigida
272,93,88,No dirigida
272,98,83,No dirigida
272,100,87,No dirigida
272,103,95,No dirigida
272,104,99,No dirigida
272,106,83,No dirigida
272,107,94,No dirigida
272,113,86,No dirigida
272,128,84,No dirigida
272,132,83,No dirigida
272,136,82,No dirigida
272,139,82,No dirigida
272,142,94,No dirigida
272,147,86,No dirigida
272,148,100,No dirigida
272,149,89,No dirigida
272,150,100,No dirigida
272,152,99,No dirigida
272,170,86,No dirigida
272,172,98,No dirigida
272,174,98,No dirigida
272,182,91,No dirigida
272,183,87,No dirigida
272,189,82,No dirigida
272,195,99,No dirigida
272,199,97,No dirigida
272,201,96,No dirigida
272,203,97,No dirigida
272,213,86,No dirigida
272,219,99,No dirigida
272,223,100,No dirigida
272,225,87,No dirigida
272,237,84,No dirigida
272,240,92,No dirigida
272,249,99,No dirigida
272,252,89,No dirigida
272,255,84,No dirigida
272,267,80,No dirigida
272,268,89,No dirigida
272,270,84,No dirigida
272,271,85,No dirigida
273,1,86,No dirigida
273,10,81,No dirigida
273,16,90,No dirigida
273,35,80,No dirigida
273,42,99,No dirigida
273,43,88,No dirigida
273,46,81,No dirigida
273,56,90,No dirigida
273,57,99,No dirigida
273,68,81,No dirigida
273,73,100,No dirigida
273,77,97,No dirigida
273,81,85,No dirigida
273,82,80,No dirigida
273,85,94,No dirigida
273,89,91,No dirigida
273,96,96,No dirigida
273,100,99,No dirigida
273,102,94,No dirigida
273,109,84,No dirigida
273,114,98,No dirigida
273,115,89,No dirigida
273,118,100,No dirigida
273,124,83,No dirigida
273,125,82,No dirigida
273,131,84,No dirigida
273,136,94,No dirigida
273,137,82,No dirigida
273,141,91,No dirigida
273,144,84,No dirigida
273,146,85,No dirigida
273,152,89,No dirigida
273,153,89,No dirigida
273,155,97,No dirigida
273,160,87,No dirigida
273,166,80,No dirigida
273,167,96,No dirigida
273,171,100,No dirigida
273,178,91,No dirigida
273,179,84,No dirigida
273,181,100,No dirigida
273,192,94,No dirigida
273,196,94,No dirigida
273,199,93,No dirigida
273,204,80,No dirigida
273,206,88,No dirigida
273,210,89,No dirigida
273,212,96,No dirigida
273,213,94,No dirigida
273,215,96,No dirigida
273,216,83,No dirigida
273,219,83,No dirigida
273,225,89,No dirigida
273,233,85,No dirigida
273,234,92,No dirigida
273,237,97,No dirigida
273,240,85,No dirigida
273,243,98,No dirigida
273,247,98,No dirigida
273,248,80,No dirigida
273,251,83,No dirigida
273,252,88,No dirigida
273,253,80,No dirigida
273,254,85,No dirigida
273,260,88,No dirigida
273,264,99,No dirigida
273,269,88,No dirigida
273,271,95,No dirigida
273,272,92,No dirigida
274,8,100,No dirigida
274,11,92,No dirigida
274,17,98,No dirigida
274,20,84,No dirigida
274,21,89,No dirigida
274,24,89,No dirigida
274,37,82,No dirigida
274,39,99,No dirigida
274,40,90,No dirigida
274,49,91,No dirigida
274,51,94,No dirigida
274,54,81,No dirigida
274,55,94,No dirigida
274,60,87,No dirigida
274,77,93,No dirigida
274,86,91,No dirigida
274,89,85,No dirigida
274,90,82,No dirigida
274,91,94,No dirigida
274,96,92,No dirigida
274,103,84,No dirigida
274,104,95,No dirigida
274,105,85,No dirigida
274,112,89,No dirigida
274,120,99,No dirigida
274,123,96,No dirigida
274,128,84,No dirigida
274,129,86,No dirigida
274,130,84,No dirigida
274,135,86,No dirigida
274,136,80,No dirigida
274,141,95,No dirigida
274,143,81,No dirigida
274,145,95,No dirigida
274,151,93,No dirigida
274,154,97,No dirigida
274,157,85,No dirigida
274,160,86,No dirigida
274,161,95,No dirigida
274,164,93,No dirigida
274,169,83,No dirigida
274,170,100,No dirigida
274,174,84,No dirigida
274,177,94,No dirigida
274,180,97,No dirigida
274,183,91,No dirigida
274,188,90,No dirigida
274,189,85,No dirigida
274,194,81,No dirigida
274,198,91,No dirigida
274,199,90,No dirigida
274,207,100,No dirigida
274,216,80,No dirigida
274,218,99,No dirigida
274,223,80,No dirigida
274,224,98,No dirigida
274,225,85,No dirigida
274,226,82,No dirigida
274,228,97,No dirigida
274,231,80,No dirigida
274,237,98,No dirigida
274,240,90,No dirigida
274,241,85,No dirigida
274,242,84,No dirigida
274,249,99,No dirigida
274,250,96,No dirigida
274,251,87,No dirigida
274,252,86,No dirigida
274,253,93,No dirigida
274,263,95,No dirigida
274,267,92,No dirigida
274,273,89,No dirigida
275,2,100,No dirigida
275,5,97,No dirigida
275,7,88,No dirigida
275,11,84,No dirigida
275,18,92,No dirigida
275,27,82,No dirigida
275,28,86,No dirigida
275,32,88,No dirigida
275,43,91,No dirigida
275,46,98,No dirigida
275,54,90,No dirigida
275,56,84,No dirigida
275,62,94,No dirigida
275,65,84,No dirigida
275,66,86,No dirigida
275,71,93,No dirigida
275,75,81,No dirigida
275,77,91,No dirigida
275,83,95,No dirigida
275,87,90,No dirigida
275,93,87,No dirigida
275,99,81,No dirigida
275,106,86,No dirigida
275,126,81,No dirigida
275,128,83,No dirigida
275,129,94,No dirigida
275,133,96,No dirigida
275,136,94,No dirigida
275,147,89,No dirigida
275,148,89,No dirigida
275,152,92,No dirigida
275,153,82,No dirigida
275,156,98,No dirigida
275,158,89,No dirigida
275,159,88,No dirigida
275,161,81,No dirigida
275,162,87,No dirigida
275,164,87,No dirigida
275,168,96,No dirigida
275,172,96,No dirigida
275,176,88,No dirigida
275,178,99,No dirigida
275,197,86,No dirigida
275,202,92,No dirigida
275,216,81,No dirigida
275,222,83,No dirigida
275,225,98,No dirigida
275,228,90,No dirigida
275,229,85,No dirigida
275,232,93,No dirigida
275,235,87,No dirigida
275,236,85,No dirigida
275,241,95,No dirigida
275,243,89,No dirigida
275,250,90,No dirigida
275,251,87,No dirigida
275,252,90,No dirigida
275,257,92,No dirigida
275,262,87,No dirigida
275,268,99,No dirigida
275,272,94,No dirigida
275,273,92,No dirigida
276,2,80,No dirigida
276,5,87,No dirigida
276,9,82,No dirigida
276,10,83,No dirigida
276,19,100,No dirigida
276,20,96,No dirigida
276,21,93,No dirigida
276,24,95,No dirigida
276,27,90,No dirigida
276,30,87,No dirigida
276,33,83,No dirigida
276,37,92,No dirigida
276,43,94,No dirigida
276,46,88,No dirigida
276,49,94,No dirigida
276,57,90,No dirigida
276,61,99,No dirigida
276,63,80,No dirigida
276,67,89,No dirigida
276,81,84,No dirigida
276,82,85,No dirigida
276,84,86,No dirigida
276,98,95,No dirigida
276,100,84,No dirigida
276,103,87,No dirigida
276,105,89,No dirigida
276,118,95,No dirigida
276,122,96,No dirigida
276,127,86,No dirigida
276,128,95,No dirigida
276,131,80,No dirigida
276,135,84,No dirigida
276,143,99,No dirigida
276,144,96,No dirigida
276,151,85,No dirigida
276,154,81,No dirigida
276,164,82,No dirigida
276,166,86,No dirigida
276,167,86,No dirigida
276,168,97,No dirigida
276,170,86,No dirigida
276,173,96,No dirigida
276,181,95,No dirigida
276,184,82,No dirigida
276,185,89,No dirigida
276,186,98,No dirigida
276,188,97,No dirigida
276,190,88,No dirigida
276,197,93,No dirigida
276,200,80,No dirigida
276,214,91,No dirigida
276,216,98,No dirigida
276,217,100,No dirigida
276,218,88,No dirigida
276,220,83,No dirigida
276,221,100,No dirigida
276,231,89,No dirigida
276,232,97,No dirigida
276,234,90,No dirigida
276,237,99,No dirigida
276,260,98,No dirigida
276,265,93,No dirigida
276,268,97,No dirigida
276,274,86,No dirigida
277,2,84,No dirigida
277,7,95,No dirigida
277,23,93,No dirigida
277,24,82,No dirigida
277,25,96,No dirigida
277,26,90,No dirigida
277,27,89,No dirigida
277,28,97,No dirigida
277,31,95,No dirigida
277,40,81,No dirigida
277,50,97,No dirigida
277,56,80,No dirigida
277,57,97,No dirigida
277,58,84,No dirigida
277,61,88,No dirigida
277,65,91,No dirigida
277,73,83,No dirigida
277,76,94,No dirigida
277,77,89,No dirigida
277,82,90,No dirigida
277,85,86,No dirigida
277,89,80,No dirigida
277,98,87,No dirigida
277,99,82,No dirigida
277,106,100,No dirigida
277,109,99,No dirigida
277,116,84,No dirigida
277,117,95,No dirigida
277,119,95,No dirigida
277,128,81,No dirigida
277,129,88,No dirigida
277,131,81,No dirigida
277,132,98,No dirigida
277,135,96,No dirigida
277,139,86,No dirigida
277,141,87,No dirigida
277,145,90,No dirigida
277,146,82,No dirigida
277,149,96,No dirigida
277,150,96,No dirigida
277,152,84,No dirigida
277,160,86,No dirigida
277,163,94,No dirigida
277,164,86,No dirigida
277,169,81,No dirigida
277,173,85,No dirigida
277,175,86,No dirigida
277,180,87,No dirigida
277,181,98,No dirigida
277,198,84,No dirigida
277,209,100,No dirigida
277,210,82,No dirigida
277,211,90,No dirigida
277,214,86,No dirigida
277,215,100,No dirigida
277,220,89,No dirigida
277,224,80,No dirigida
277,229,82,No dirigida
277,232,92,No dirigida
277,240,88,No dirigida
277,245,80,No dirigida
277,248,90,No dirigida
277,249,83,No dirigida
277,250,98,No dirigida
277,251,99,No dirigida
277,252,91,No dirigida
277,265,90,No dirigida
277,274,93,No dirigida
278,0,83,No dirigida
278,6,92,No dirigida
278,10,92,No dirigida
278,12,100,No dirigida
278,21,86,No dirigida
278,24,87,No dirigida
278,33,82,No dirigida
278,35,91,No dirigida
278,43,92,No dirigida
278,46,80,No dirigida
278,53,92,No dirigida
278,57,91,No dirigida
278,61,86,No dirigida
278,67,99,No dirigida
278,73,95,No dirigida
278,75,97,No dirigida
278,76,90,No dirigida
278,83,84,No dirigida
278,97,92,No dirigida
278,108,98,No dirigida
278,109,84,No dirigida
278,110,89,No dirigida
278,113,95,No dirigida
278,115,86,No dirigida
278,116,84,No dirigida
278,129,89,No dirigida
278,131,87,No dirigida
278,133,83,No dirigida
278,161,87,No dirigida
278,184,98,No dirigida
278,188,89,No dirigida
278,190,86,No dirigida
278,192,91,No dirigida
278,197,90,No dirigida
278,202,99,No dirigida
278,205,92,No dirigida
278,209,89,No dirigida
278,211,83,No dirigida
278,214,92,No dirigida
278,215,87,No dirigida
278,216,87,No dirigida
278,220,85,No dirigida
278,223,88,No dirigida
278,226,96,No dirigida
278,227,85,No dirigida
278,234,82,No dirigida
278,252,87,No dirigida
278,254,99,No dirigida
278,261,87,No dirigida
278,268,92,No dirigida
278,269,82,No dirigida
278,271,91,No dirigida
278,277,81,No dirigida
279,0,94,No dirigida
279,3,86,No dirigida
279,4,96,No dirigida
279,5,100,No dirigida
279,6,89,No dirigida
279,17,83,No dirigida
279,18,82,No dirigida
279,20,81,No dirigida
279,23,82,No dirigida
279,24,81,No dirigida
279,25,90,No dirigida
279,31,94,No dirigida
279,32,93,No dirigida
279,38,90,No dirigida
279,41,92,No dirigida
279,42,95,No dirigida
279,49,96,No dirigida
279,52,80,No dirigida
279,69,84,No dirigida
279,71,96,No dirigida
279,74,84,No dirigida
279,77,95,No dirigida
279,79,85,No dirigida
279,83,87,No dirigida
279,85,92,No dirigida
279,101,80,No dirigida
279,102,96,No dirigida
279,103,82,No dirigida
279,106,84,No dirigida
279,107,93,No dirigida
279,112,98,No dirigida
279,120,94,No dirigida
279,124,86,No dirigida
279,127,83,No dirigida
279,130,86,No dirigida
279,132,91,No dirigida
279,133,93,No dirigida
279,135,94,No dirigida
279,141,99,No dirigida
279,146,97,No dirigida
279,154,84,No dirigida
279,162,97,No dirigida
279,165,88,No dirigida
279,171,88,No dirigida
279,177,98,No dirigida
279,181,86,No dirigida
279,182,96,No dirigida
279,186,87,No dirigida
279,190,93,No dirigida
279,193,100,No dirigida
279,203,94,No dirigida
279,205,99,No dirigida
279,210,80,No dirigida
279,224,93,No dirigida
279,226,86,No dirigida
279,227,91,No dirigida
279,231,89,No dirigida
279,232,91,No dirigida
279,234,94,No dirigida
279,237,100,No dirigida
279,241,92,No dirigida
279,247,98,No dirigida
279,252,86,No dirigida
279,259,90,No dirigida
279,265,96,No dirigida
279,267,99,No dirigida
279,271,87,No dirigida
279,272,83,No dirigida
279,274,92,No dirigida
279,278,84,No dirigida
280,1,93,No dirigida
280,3,85,No dirigida
280,4,95,No dirigida
280,8,82,No dirigida
280,11,87,No dirigida
280,14,91,No dirigida
280,17,90,No dirigida
280,20,98,No dirigida
280,25,99,No dirigida
280,29,96,No dirigida
280,30,85,No dirigida
280,31,85,No dirigida
280,32,83,No dirigida
280,40,96,No dirigida
280,42,90,No dirigida
280,47,87,No dirigida
280,62,98,No dirigida
280,65,99,No dirigida
280,74,82,No dirigida
280,77,96,No dirigida
280,78,84,No dirigida
280,88,96,No dirigida
280,90,86,No dirigida
280,92,88,No dirigida
280,96,100,No dirigida
280,103,84,No dirigida
280,104,92,No dirigida
280,106,83,No dirigida
280,114,87,No dirigida
280,116,91,No dirigida
280,123,94,No dirigida
280,125,81,No dirigida
280,126,88,No dirigida
280,130,80,No dirigida
280,144,100,No dirigida
280,155,88,No dirigida
280,157,90,No dirigida
280,164,86,No dirigida
280,169,81,No dirigida
280,172,99,No dirigida
280,173,86,No dirigida
280,174,97,No dirigida
280,176,85,No dirigida
280,177,82,No dirigida
280,182,86,No dirigida
280,185,97,No dirigida
280,189,100,No dirigida
280,200,96,No dirigida
280,202,81,No dirigida
280,204,93,No dirigida
280,205,83,No dirigida
280,207,95,No dirigida
280,208,94,No dirigida
280,210,86,No dirigida
280,212,87,No dirigida
280,218,97,No dirigida
280,221,93,No dirigida
280,231,94,No dirigida
280,236,89,No dirigida
280,240,94,No dirigida
280,242,95,No dirigida
280,249,94,No dirigida
280,253,81,No dirigida
280,257,87,No dirigida
280,265,83,No dirigida
280,266,90,No dirigida
280,268,81,No dirigida
280,272,87,No dirigida
280,276,81,No dirigida
281,4,83,No dirigida
281,5,87,No dirigida
281,6,96,No dirigida
281,9,83,No dirigida
281,10,80,No dirigida
281,12,96,No dirigida
281,14,88,No dirigida
281,15,97,No dirigida
281,19,88,No dirigida
281,21,97,No dirigida
281,26,97,No dirigida
281,28,92,No dirigida
281,30,87,No dirigida
281,31,100,No dirigida
281,38,93,No dirigida
281,42,97,No dirigida
281,49,85,No dirigida
281,60,92,No dirigida
281,62,82,No dirigida
281,66,80,No dirigida
281,68,97,No dirigida
281,79,93,No dirigida
281,83,82,No dirigida
281,90,94,No dirigida
281,91,83,No dirigida
281,95,94,No dirigida
281,101,99,No dirigida
281,104,83,No dirigida
281,105,90,No dirigida
281,107,85,No dirigida
281,112,81,No dirigida
281,114,89,No dirigida
281,115,92,No dirigida
281,116,100,No dirigida
281,122,88,No dirigida
281,130,89,No dirigida
281,135,92,No dirigida
281,136,89,No dirigida
281,140,93,No dirigida
281,148,92,No dirigida
281,150,97,No dirigida
281,153,83,No dirigida
281,160,99,No dirigida
281,164,81,No dirigida
281,167,97,No dirigida
281,169,93,No dirigida
281,170,97,No dirigida
281,172,95,No dirigida
281,184,96,No dirigida
281,185,82,No dirigida
281,193,87,No dirigida
281,194,86,No dirigida
281,198,99,No dirigida
281,205,96,No dirigida
281,207,89,No dirigida
281,208,82,No dirigida
281,209,92,No dirigida
281,211,99,No dirigida
281,217,89,No dirigida
281,219,92,No dirigida
281,220,85,No dirigida
281,227,81,No dirigida
281,234,82,No dirigida
281,239,92,No dirigida
281,241,99,No dirigida
281,246,98,No dirigida
281,265,95,No dirigida
281,266,92,No dirigida
281,267,99,No dirigida
281,269,93,No dirigida
281,272,99,No dirigida
282,6,100,No dirigida
282,11,91,No dirigida
282,12,81,No dirigida
282,19,85,No dirigida
282,22,92,No dirigida
282,34,83,No dirigida
282,39,98,No dirigida
282,44,96,No dirigida
282,47,84,No dirigida
282,52,80,No dirigida
282,54,88,No dirigida
282,56,93,No dirigida
282,59,87,No dirigida
282,62,90,No dirigida
282,66,80,No dirigida
282,87,98,No dirigida
282,89,97,No dirigida
282,107,96,No dirigida
282,108,90,No dirigida
282,109,89,No dirigida
282,111,88,No dirigida
282,117,84,No dirigida
282,118,80,No dirigida
282,121,87,No dirigida
282,122,91,No dirigida
282,124,100,No dirigida
282,125,89,No dirigida
282,127,90,No dirigida
282,132,96,No dirigida
282,134,80,No dirigida
282,149,88,No dirigida
282,157,90,No dirigida
282,158,91,No dirigida
282,161,81,No dirigida
282,173,89,No dirigida
282,181,97,No dirigida
282,196,83,No dirigida
282,197,85,No dirigida
282,199,84,No dirigida
282,205,81,No dirigida
282,207,92,No dirigida
282,210,84,No dirigida
282,211,98,No dirigida
282,228,87,No dirigida
282,235,92,No dirigida
282,241,93,No dirigida
282,246,98,No dirigida
282,248,82,No dirigida
282,256,92,No dirigida
282,261,89,No dirigida
282,266,80,No dirigida
282,268,81,No dirigida
282,269,80,No dirigida
282,270,86,No dirigida
282,271,95,No dirigida
282,272,89,No dirigida
282,279,84,No dirigida
283,0,91,No dirigida
283,2,84,No dirigida
283,12,97,No dirigida
283,20,98,No dirigida
283,22,99,No dirigida
283,23,82,No dirigida
283,28,97,No dirigida
283,33,84,No dirigida
283,40,97,No dirigida
283,41,95,No dirigida
283,48,80,No dirigida
283,56,96,No dirigida
283,57,89,No dirigida
283,60,96,No dirigida
283,61,94,No dirigida
283,63,85,No dirigida
283,70,91,No dirigida
283,71,81,No dirigida
283,72,92,No dirigida
283,73,86,No dirigida
283,75,100,No dirigida
283,76,100,No dirigida
283,83,88,No dirigida
283,84,100,No dirigida
283,87,86,No dirigida
283,88,87,No dirigida
283,89,99,No dirigida
283,97,89,No dirigida
283,98,98,No dirigida
283,116,84,No dirigida
283,121,82,No dirigida
283,123,93,No dirigida
283,124,99,No dirigida
283,125,88,No dirigida
283,131,80,No dirigida
283,132,96,No dirigida
283,143,93,No dirigida
283,153,94,No dirigida
283,155,83,No dirigida
283,158,97,No dirigida
283,160,89,No dirigida
283,161,85,No dirigida
283,162,80,No dirigida
283,169,100,No dirigida
283,172,86,No dirigida
283,182,94,No dirigida
283,187,95,No dirigida
283,189,91,No dirigida
283,191,89,No dirigida
283,195,94,No dirigida
283,201,100,No dirigida
283,203,90,No dirigida
283,204,94,No dirigida
283,208,100,No dirigida
283,212,87,No dirigida
283,215,88,No dirigida
283,217,80,No dirigida
283,218,98,No dirigida
283,224,94,No dirigida
283,225,100,No dirigida
283,228,89,No dirigida
283,231,84,No dirigida
283,233,94,No dirigida
283,240,84,No dirigida
283,246,91,No dirigida
283,247,99,No dirigida
283,248,94,No dirigida
283,250,96,No dirigida
283,252,99,No dirigida
283,254,99,No dirigida
283,255,98,No dirigida
283,257,84,No dirigida
283,264,98,No dirigida
283,267,87,No dirigida
283,268,85,No dirigida
284,0,87,No dirigida
284,4,88,No dirigida
284,10,94,No dirigida
284,11,97,No dirigida
284,12,83,No dirigida
284,14,94,No dirigida
284,15,81,No dirigida
284,16,83,No dirigida
284,22,82,No dirigida
284,29,93,No dirigida
284,30,91,No dirigida
284,32,82,No dirigida
284,41,83,No dirigida
