Target,Source,Weight,Tipo
157,30,96,No dirigida
157,33,81,No dirigida
157,34,94,No dirigida
157,37,98,No dirigida
157,39,99,No dirigida
157,43,80,No dirigida
157,45,95,No dirigida
157,53,86,No dirigida
157,54,98,No dirigida
157,58,99,No dirigida
157,62,89,No dirigida
157,64,86,No dirigida
157,67,89,No dirigida
157,70,90,No dirigida
157,74,95,No dirigida
157,82,97,No dirigida
157,83,99,No dirigida
157,86,96,No dirigida
157,90,80,No dirigida
157,91,96,No dirigida
157,93,91,No dirigida
157,94,95,No dirigida
157,98,91,No dirigida
157,99,81,No dirigida
157,109,88,No dirigida
157,113,81,No dirigida
157,118,91,No dirigida
157,120,88,No dirigida
157,127,83,No dirigida
157,128,100,No dirigida
157,130,82,No dirigida
157,131,97,No dirigida
157,132,94,No dirigida
157,133,84,No dirigida
157,143,99,No dirigida
157,144,80,No dirigida
157,145,90,No dirigida
157,148,99,No dirigida
158,0,93,No dirigida
158,6,91,No dirigida
158,16,80,No dirigida
158,21,90,No dirigida
158,26,82,No dirigida
158,29,82,No dirigida
158,30,80,No dirigida
158,31,88,No dirigida
158,32,80,No dirigida
158,33,84,No dirigida
158,40,90,No dirigida
158,46,92,No dirigida
158,49,93,No dirigida
158,50,90,No dirigida
158,55,94,No dirigida
158,56,99,No dirigida
158,63,86,No dirigida
158,66,98,No dirigida
158,67,82,No dirigida
158,72,82,No dirigida
158,75,83,No dirigida
158,76,90,No dirigida
158,79,92,No dirigida
158,81,90,No dirigida
158,84,93,No dirigida
158,88,93,No dirigida
158,93,83,No dirigida
158,102,83,No dirigida
158,103,87,No dirigida
158,108,99,No dirigida
158,112,91,No dirigida
158,115,97,No dirigida
158,125,80,No dirigida
158,135,84,No dirigida
158,143,86,No dirigida
158,146,87,No dirigida
158,147,93,No dirigida
158,148,81,No dirigida
158,149,87,No dirigida
158,150,96,No dirigida
158,155,100,No dirigida
159,11,90,No dirigida
159,15,87,No dirigida
159,21,97,No dirigida
159,26,91,No dirigida
159,28,98,No dirigida
159,29,84,No dirigida
159,32,97,No dirigida
159,34,91,No dirigida
159,38,94,No dirigida
159,41,80,No dirigida
159,42,83,No dirigida
159,44,95,No dirigida
159,47,97,No dirigida
159,53,98,No dirigida
159,54,89,No dirigida
159,60,92,No dirigida
159,65,91,No dirigida
159,66,97,No dirigida
159,72,93,No dirigida
159,75,98,No dirigida
159,77,100,No dirigida
159,81,85,No dirigida
159,87,96,No dirigida
159,89,99,No dirigida
159,92,87,No dirigida
159,98,94,No dirigida
159,102,86,No dirigida
159,108,82,No dirigida
159,110,82,No dirigida
159,111,84,No dirigida
159,114,98,No dirigida
159,117,100,No dirigida
159,119,91,No dirigida
159,120,88,No dirigida
159,128,83,No dirigida
159,131,99,No dirigida
159,135,98,No dirigida
159,140,100,No dirigida
159,147,97,No dirigida
159,149,95,No dirigida
159,151,84,No dirigida
160,1,100,No dirigida
160,2,93,No dirigida
160,5,100,No dirigida
160,6,92,No dirigida
160,9,85,No dirigida
160,21,82,No dirigida
160,22,96,No dirigida
160,25,86,No dirigida
160,28,82,No dirigida
160,29,82,No dirigida
160,32,92,No dirigida
160,33,85,No dirigida
160,39,81,No dirigida
160,44,99,No dirigida
160,49,81,No dirigida
160,60,84,No dirigida
160,64,98,No dirigida
160,66,96,No dirigida
160,69,87,No dirigida
160,73,81,No dirigida
160,74,88,No dirigida
160,76,94,No dirigida
160,78,93,No dirigida
160,80,83,No dirigida
160,84,88,No dirigida
160,91,89,No dirigida
160,95,99,No dirigida
160,108,87,No dirigida
160,109,84,No dirigida
160,114,80,No dirigida
160,122,99,No dirigida
160,124,91,No dirigida
160,128,94,No dirigida
160,131,86,No dirigida
160,132,84,No dirigida
160,140,94,No dirigida
160,141,92,No dirigida
160,149,88,No dirigida
160,151,91,No dirigida
160,157,82,No dirigida
160,159,83,No dirigida
161,11,89,No dirigida
161,14,85,No dirigida
161,17,92,No dirigida
161,20,82,No dirigida
161,28,86,No dirigida
161,38,88,No dirigida
161,41,92,No dirigida
161,44,92,No dirigida
161,48,96,No dirigida
161,50,96,No dirigida
161,52,88,No dirigida
161,60,96,No dirigida
161,61,88,No dirigida
161,62,86,No dirigida
161,63,92,No dirigida
161,64,88,No dirigida
161,69,81,No dirigida
161,74,80,No dirigida
161,76,94,No dirigida
161,77,85,No dirigida
161,82,88,No dirigida
161,87,100,No dirigida
161,91,80,No dirigida
161,92,93,No dirigida
161,99,87,No dirigida
161,104,82,No dirigida
161,115,97,No dirigida
161,118,86,No dirigida
161,122,93,No dirigida
161,123,90,No dirigida
161,137,92,No dirigida
161,138,81,No dirigida
161,140,92,No dirigida
161,141,87,No dirigida
161,144,81,No dirigida
161,154,82,No dirigida
162,0,88,No dirigida
162,4,96,No dirigida
162,12,100,No dirigida
162,18,93,No dirigida
162,23,91,No dirigida
162,24,100,No dirigida
162,25,90,No dirigida
162,26,92,No dirigida
162,27,98,No dirigida
162,39,83,No dirigida
162,45,85,No dirigida
162,49,92,No dirigida
162,53,91,No dirigida
162,56,92,No dirigida
162,58,84,No dirigida
162,60,93,No dirigida
162,62,99,No dirigida
162,74,90,No dirigida
162,75,80,No dirigida
162,80,97,No dirigida
162,86,83,No dirigida
162,87,88,No dirigida
162,89,84,No dirigida
162,90,100,No dirigida
162,91,84,No dirigida
162,96,86,No dirigida
162,100,82,No dirigida
162,101,94,No dirigida
162,106,93,No dirigida
162,111,96,No dirigida
162,136,83,No dirigida
162,137,94,No dirigida
162,139,84,No dirigida
162,141,100,No dirigida
162,146,93,No dirigida
162,154,80,No dirigida
162,157,90,No dirigida
162,161,86,No dirigida
163,0,96,No dirigida
163,24,84,No dirigida
163,27,81,No dirigida
163,28,82,No dirigida
163,36,97,No dirigida
163,39,81,No dirigida
163,43,84,No dirigida
163,45,85,No dirigida
163,49,91,No dirigida
163,58,92,No dirigida
163,59,95,No dirigida
163,67,88,No dirigida
163,70,95,No dirigida
163,74,92,No dirigida
163,78,100,No dirigida
163,81,95,No dirigida
163,99,95,No dirigida
163,100,87,No dirigida
163,108,96,No dirigida
163,109,90,No dirigida
163,116,90,No dirigida
163,118,83,No dirigida
163,119,92,No dirigida
163,120,99,No dirigida
163,121,93,No dirigida
163,124,80,No dirigida
163,131,100,No dirigida
163,135,82,No dirigida
163,136,100,No dirigida
163,139,93,No dirigida
163,141,96,No dirigida
163,145,96,No dirigida
163,148,88,No dirigida
163,149,85,No dirigida
163,150,96,No dirigida
163,152,91,No dirigida
163,155,98,No dirigida
163,157,89,No dirigida
163,158,84,No dirigida
163,159,81,No dirigida
164,11,84,No dirigida
164,13,89,No dirigida
164,24,80,No dirigida
164,25,80,No dirigida
164,32,95,No dirigida
164,42,100,No dirigida
164,47,86,No dirigida
164,49,98,No dirigida
164,50,86,No dirigida
164,52,81,No dirigida
164,55,87,No dirigida
164,56,81,No dirigida
164,57,83,No dirigida
164,60,83,No dirigida
164,68,93,No dirigida
164,70,84,No dirigida
164,71,81,No dirigida
164,80,85,No dirigida
164,83,85,No dirigida
164,86,80,No dirigida
164,94,94,No dirigida
164,95,88,No dirigida
164,98,94,No dirigida
164,100,85,No dirigida
164,102,82,No dirigida
164,104,89,No dirigida
164,111,98,No dirigida
164,112,83,No dirigida
164,118,93,No dirigida
164,122,91,No dirigida
164,125,97,No dirigida
164,126,96,No dirigida
164,127,82,No dirigida
164,130,80,No dirigida
164,136,82,No dirigida
164,137,81,No dirigida
164,143,99,No dirigida
164,146,80,No dirigida
164,148,83,No dirigida
165,0,82,No dirigida
165,4,85,No dirigida
165,6,80,No dirigida
165,9,92,No dirigida
165,14,98,No dirigida
165,18,100,No dirigida
165,23,86,No dirigida
165,24,96,No dirigida
165,25,91,No dirigida
165,37,80,No dirigida
165,42,97,No dirigida
165,46,81,No dirigida
165,52,97,No dirigida
165,53,86,No dirigida
165,55,95,No dirigida
165,57,99,No dirigida
165,60,95,No dirigida
165,63,96,No dirigida
165,65,97,No dirigida
165,68,84,No dirigida
165,74,80,No dirigida
165,75,83,No dirigida
165,79,89,No dirigida
165,88,98,No dirigida
165,90,97,No dirigida
165,93,83,No dirigida
165,94,84,No dirigida
165,96,81,No dirigida
165,98,91,No dirigida
165,107,98,No dirigida
165,108,87,No dirigida
165,111,100,No dirigida
165,114,95,No dirigida
165,118,87,No dirigida
165,120,100,No dirigida
165,122,84,No dirigida
165,123,84,No dirigida
165,124,94,No dirigida
165,128,87,No dirigida
165,129,81,No dirigida
165,138,90,No dirigida
165,143,99,No dirigida
165,146,82,No dirigida
165,148,85,No dirigida
165,154,100,No dirigida
165,157,99,No dirigida
165,162,86,No dirigida
166,3,92,No dirigida
166,10,84,No dirigida
166,13,83,No dirigida
166,17,96,No dirigida
166,19,88,No dirigida
166,22,92,No dirigida
166,23,83,No dirigida
166,25,96,No dirigida
166,28,88,No dirigida
166,32,89,No dirigida
166,34,81,No dirigida
166,40,92,No dirigida
166,42,82,No dirigida
166,50,80,No dirigida
166,51,82,No dirigida
166,53,95,No dirigida
166,57,83,No dirigida
166,62,80,No dirigida
166,73,89,No dirigida
166,74,88,No dirigida
166,80,92,No dirigida
166,83,95,No dirigida
166,84,88,No dirigida
166,87,88,No dirigida
166,90,92,No dirigida
166,92,96,No dirigida
166,93,84,No dirigida
166,95,100,No dirigida
166,100,95,No dirigida
166,101,86,No dirigida
166,103,100,No dirigida
166,104,87,No dirigida
166,106,88,No dirigida
166,110,90,No dirigida
166,111,95,No dirigida
166,113,90,No dirigida
166,118,97,No dirigida
166,131,92,No dirigida
166,133,99,No dirigida
166,136,86,No dirigida
166,142,95,No dirigida
166,145,91,No dirigida
166,156,99,No dirigida
166,161,94,No dirigida
167,9,80,No dirigida
167,17,93,No dirigida
167,19,84,No dirigida
167,20,82,No dirigida
167,22,88,No dirigida
167,33,81,No dirigida
167,39,94,No dirigida
167,42,95,No dirigida
167,45,86,No dirigida
167,46,97,No dirigida
167,47,96,No dirigida
167,53,84,No dirigida
167,56,81,No dirigida
167,57,86,No dirigida
167,59,82,No dirigida
167,60,85,No dirigida
167,75,90,No dirigida
167,79,92,No dirigida
167,85,84,No dirigida
167,86,85,No dirigida
167,92,85,No dirigida
167,100,99,No dirigida
167,109,95,No dirigida
167,116,85,No dirigida
167,119,100,No dirigida
167,120,89,No dirigida
167,123,92,No dirigida
167,127,97,No dirigida
167,128,80,No dirigida
167,129,82,No dirigida
167,140,88,No dirigida
167,146,88,No dirigida
167,148,97,No dirigida
167,149,92,No dirigida
167,150,93,No dirigida
167,151,80,No dirigida
167,154,81,No dirigida
167,158,91,No dirigida
167,159,83,No dirigida
167,160,96,No dirigida
167,161,88,No dirigida
167,164,93,No dirigida
168,2,99,No dirigida
168,4,80,No dirigida
168,5,82,No dirigida
168,6,95,No dirigida
168,19,89,No dirigida
168,20,97,No dirigida
168,22,96,No dirigida
168,23,99,No dirigida
168,29,95,No dirigida
168,30,83,No dirigida
168,33,84,No dirigida
168,35,81,No dirigida
168,39,80,No dirigida
168,45,90,No dirigida
168,50,97,No dirigida
168,57,98,No dirigida
168,68,84,No dirigida
168,69,98,No dirigida
168,75,93,No dirigida
168,85,80,No dirigida
168,92,80,No dirigida
168,96,95,No dirigida
168,99,90,No dirigida
168,100,90,No dirigida
168,101,80,No dirigida
168,102,95,No dirigida
168,108,92,No dirigida
168,109,96,No dirigida
168,113,83,No dirigida
168,118,83,No dirigida
168,121,92,No dirigida
168,130,91,No dirigida
168,142,86,No dirigida
168,145,80,No dirigida
168,146,85,No dirigida
168,151,92,No dirigida
168,152,83,No dirigida
168,157,90,No dirigida
168,167,84,No dirigida
169,0,84,No dirigida
169,2,91,No dirigida
169,6,88,No dirigida
169,11,85,No dirigida
169,12,90,No dirigida
169,13,82,No dirigida
169,18,89,No dirigida
169,22,87,No dirigida
169,30,82,No dirigida
169,40,83,No dirigida
169,43,93,No dirigida
169,44,94,No dirigida
169,51,90,No dirigida
169,53,92,No dirigida
169,60,96,No dirigida
169,67,91,No dirigida
169,69,95,No dirigida
169,71,95,No dirigida
169,75,88,No dirigida
169,80,83,No dirigida
169,95,98,No dirigida
169,105,81,No dirigida
169,106,93,No dirigida
169,107,96,No dirigida
169,108,95,No dirigida
169,119,86,No dirigida
169,124,94,No dirigida
169,136,99,No dirigida
169,137,88,No dirigida
169,144,89,No dirigida
169,152,86,No dirigida
169,159,99,No dirigida
169,164,85,No dirigida
169,167,99,No dirigida
170,0,96,No dirigida
170,5,84,No dirigida
170,6,80,No dirigida
170,7,100,No dirigida
170,10,81,No dirigida
170,13,95,No dirigida
170,16,80,No dirigida
170,22,80,No dirigida
170,23,96,No dirigida
170,31,84,No dirigida
170,34,99,No dirigida
170,35,81,No dirigida
170,39,80,No dirigida
170,43,88,No dirigida
170,48,87,No dirigida
170,50,93,No dirigida
170,55,99,No dirigida
170,62,93,No dirigida
170,65,96,No dirigida
170,67,80,No dirigida
170,73,94,No dirigida
170,77,96,No dirigida
170,79,100,No dirigida
170,84,100,No dirigida
170,88,84,No dirigida
170,99,83,No dirigida
170,100,100,No dirigida
170,104,91,No dirigida
170,114,85,No dirigida
170,119,83,No dirigida
170,122,86,No dirigida
170,132,96,No dirigida
170,134,80,No dirigida
170,136,92,No dirigida
170,142,95,No dirigida
170,143,96,No dirigida
170,149,88,No dirigida
170,150,96,No dirigida
170,152,83,No dirigida
170,153,84,No dirigida
170,156,88,No dirigida
170,159,97,No dirigida
170,162,94,No dirigida
170,164,81,No dirigida
170,168,100,No dirigida
171,2,80,No dirigida
171,8,95,No dirigida
171,9,88,No dirigida
171,10,96,No dirigida
171,13,94,No dirigida
171,14,97,No dirigida
171,25,93,No dirigida
171,34,92,No dirigida
171,42,90,No dirigida
171,43,97,No dirigida
171,48,88,No dirigida
171,52,92,No dirigida
171,54,95,No dirigida
171,55,83,No dirigida
171,60,82,No dirigida
171,62,89,No dirigida
171,64,88,No dirigida
171,66,83,No dirigida
171,71,100,No dirigida
171,83,80,No dirigida
171,84,83,No dirigida
171,86,98,No dirigida
171,87,85,No dirigida
171,88,89,No dirigida
171,97,81,No dirigida
171,98,94,No dirigida
171,99,83,No dirigida
171,105,90,No dirigida
171,116,89,No dirigida
171,125,93,No dirigida
171,126,96,No dirigida
171,127,88,No dirigida
171,131,95,No dirigida
171,137,91,No dirigida
171,141,89,No dirigida
171,146,80,No dirigida
171,150,87,No dirigida
171,152,90,No dirigida
171,153,100,No dirigida
171,154,86,No dirigida
171,156,83,No dirigida
171,158,87,No dirigida
171,159,93,No dirigida
171,165,100,No dirigida
172,0,82,No dirigida
172,2,89,No dirigida
172,6,81,No dirigida
172,19,95,No dirigida
172,24,84,No dirigida
172,26,85,No dirigida
172,28,80,No dirigida
172,36,84,No dirigida
172,38,100,No dirigida
172,40,92,No dirigida
172,47,83,No dirigida
172,48,84,No dirigida
172,51,91,No dirigida
172,53,87,No dirigida
172,59,91,No dirigida
172,64,95,No dirigida
172,65,86,No dirigida
172,71,97,No dirigida
172,79,94,No dirigida
172,80,86,No dirigida
172,93,92,No dirigida
172,99,93,No dirigida
172,100,92,No dirigida
172,106,98,No dirigida
172,111,96,No dirigida
172,115,87,No dirigida
172,123,93,No dirigida
172,130,87,No dirigida
172,133,94,No dirigida
172,137,88,No dirigida
172,140,84,No dirigida
172,142,91,No dirigida
172,143,90,No dirigida
172,144,93,No dirigida
172,151,87,No dirigida
172,160,81,No dirigida
172,163,84,No dirigida
172,167,88,No dirigida
172,168,96,No dirigida
172,169,85,No dirigida
173,2,98,No dirigida
173,4,98,No dirigida
173,5,98,No dirigida
173,6,95,No dirigida
173,11,88,No dirigida
173,13,91,No dirigida
173,14,95,No dirigida
173,15,96,No dirigida
173,16,81,No dirigida
173,17,99,No dirigida
173,27,81,No dirigida
173,30,93,No dirigida
173,36,91,No dirigida
173,38,94,No dirigida
173,40,84,No dirigida
173,46,81,No dirigida
173,53,94,No dirigida
173,58,100,No dirigida
173,60,94,No dirigida
173,61,93,No dirigida
173,65,96,No dirigida
173,66,82,No dirigida
173,67,99,No dirigida
173,70,82,No dirigida
173,75,81,No dirigida
173,77,95,No dirigida
173,85,82,No dirigida
173,90,86,No dirigida
173,93,98,No dirigida
173,106,99,No dirigida
173,108,87,No dirigida
173,115,82,No dirigida
173,122,89,No dirigida
173,128,96,No dirigida
173,130,90,No dirigida
173,131,93,No dirigida
173,133,93,No dirigida
173,134,99,No dirigida
173,138,99,No dirigida
173,151,81,No dirigida
173,155,89,No dirigida
173,159,92,No dirigida
173,162,97,No dirigida
173,164,85,No dirigida
173,165,82,No dirigida
174,7,85,No dirigida
174,10,81,No dirigida
174,22,83,No dirigida
174,25,93,No dirigida
174,36,99,No dirigida
174,39,99,No dirigida
174,42,87,No dirigida
174,43,83,No dirigida
174,48,89,No dirigida
174,52,94,No dirigida
174,55,97,No dirigida
174,59,87,No dirigida
174,61,85,No dirigida
174,78,82,No dirigida
174,84,86,No dirigida
174,87,85,No dirigida
174,93,89,No dirigida
174,95,85,No dirigida
174,103,85,No dirigida
174,104,94,No dirigida
174,105,86,No dirigida
174,112,94,No dirigida
174,115,80,No dirigida
174,117,87,No dirigida
174,126,97,No dirigida
174,130,95,No dirigida
174,132,87,No dirigida
174,135,96,No dirigida
174,136,91,No dirigida
174,137,92,No dirigida
174,138,100,No dirigida
174,143,89,No dirigida
174,144,84,No dirigida
174,154,83,No dirigida
174,170,92,No dirigida
174,173,98,No dirigida
175,1,99,No dirigida
175,3,96,No dirigida
175,5,86,No dirigida
175,19,94,No dirigida
175,29,98,No dirigida
175,31,97,No dirigida
175,33,80,No dirigida
175,34,88,No dirigida
175,37,98,No dirigida
175,42,95,No dirigida
175,47,98,No dirigida
175,59,98,No dirigida
175,62,88,No dirigida
175,66,89,No dirigida
175,74,81,No dirigida
175,79,80,No dirigida
175,85,87,No dirigida
175,86,83,No dirigida
175,87,96,No dirigida
175,88,87,No dirigida
175,89,90,No dirigida
175,91,96,No dirigida
175,98,81,No dirigida
175,104,96,No dirigida
175,108,97,No dirigida
175,116,86,No dirigida
175,117,82,No dirigida
175,119,96,No dirigida
175,123,93,No dirigida
175,124,89,No dirigida
175,127,88,No dirigida
175,137,96,No dirigida
175,142,100,No dirigida
175,145,100,No dirigida
175,154,98,No dirigida
175,161,89,No dirigida
175,169,97,No dirigida
176,0,93,No dirigida
176,1,88,No dirigida
176,7,92,No dirigida
176,10,87,No dirigida
176,12,96,No dirigida
176,23,90,No dirigida
176,29,89,No dirigida
176,37,85,No dirigida
176,39,94,No dirigida
176,44,96,No dirigida
176,47,95,No dirigida
176,49,85,No dirigida
176,52,83,No dirigida
176,53,87,No dirigida
176,66,95,No dirigida
176,72,90,No dirigida
176,76,90,No dirigida
176,89,97,No dirigida
176,98,92,No dirigida
176,102,80,No dirigida
176,124,95,No dirigida
176,127,97,No dirigida
176,135,98,No dirigida
176,136,84,No dirigida
176,138,89,No dirigida
176,143,99,No dirigida
176,149,81,No dirigida
176,153,98,No dirigida
176,154,82,No dirigida
176,159,94,No dirigida
176,162,80,No dirigida
176,175,90,No dirigida
177,0,91,No dirigida
177,4,96,No dirigida
177,10,90,No dirigida
177,20,98,No dirigida
177,21,85,No dirigida
177,22,83,No dirigida
177,23,86,No dirigida
177,41,85,No dirigida
177,43,89,No dirigida
177,45,89,No dirigida
177,59,86,No dirigida
177,60,85,No dirigida
177,73,94,No dirigida
177,76,82,No dirigida
177,79,83,No dirigida
177,81,80,No dirigida
177,85,88,No dirigida
177,86,89,No dirigida
177,90,86,No dirigida
177,91,92,No dirigida
177,93,88,No dirigida
177,96,96,No dirigida
177,101,86,No dirigida
177,114,88,No dirigida
177,118,82,No dirigida
177,121,92,No dirigida
177,123,82,No dirigida
177,131,85,No dirigida
177,132,100,No dirigida
177,139,83,No dirigida
177,140,99,No dirigida
177,144,87,No dirigida
177,147,83,No dirigida
177,154,90,No dirigida
177,157,84,No dirigida
177,158,96,No dirigida
177,161,83,No dirigida
177,168,96,No dirigida
177,170,82,No dirigida
177,175,88,No dirigida
177,176,81,No dirigida
178,0,81,No dirigida
178,5,84,No dirigida
178,7,90,No dirigida
178,14,89,No dirigida
178,20,94,No dirigida
178,21,99,No dirigida
178,22,83,No dirigida
178,26,99,No dirigida
178,28,96,No dirigida
178,29,85,No dirigida
178,30,90,No dirigida
178,32,87,No dirigida
178,34,97,No dirigida
178,36,92,No dirigida
178,39,94,No dirigida
178,55,96,No dirigida
178,56,97,No dirigida
178,68,93,No dirigida
178,69,93,No dirigida
178,70,98,No dirigida
178,71,90,No dirigida
178,73,81,No dirigida
178,79,87,No dirigida
178,85,89,No dirigida
178,94,91,No dirigida
178,95,84,No dirigida
178,97,90,No dirigida
178,100,89,No dirigida
178,101,83,No dirigida
178,104,100,No dirigida
178,107,82,No dirigida
178,109,82,No dirigida
178,111,89,No dirigida
178,122,81,No dirigida
178,126,87,No dirigida
178,131,94,No dirigida
178,141,95,No dirigida
178,142,83,No dirigida
178,144,82,No dirigida
178,145,93,No dirigida
178,146,81,No dirigida
178,151,96,No dirigida
178,153,84,No dirigida
178,157,83,No dirigida
178,160,100,No dirigida
178,161,84,No dirigida
178,164,99,No dirigida
178,174,95,No dirigida
179,0,94,No dirigida
179,2,88,No dirigida
179,3,92,No dirigida
179,9,83,No dirigida
179,10,80,No dirigida
179,13,87,No dirigida
179,32,95,No dirigida
179,37,91,No dirigida
179,38,92,No dirigida
179,43,96,No dirigida
179,49,81,No dirigida
179,50,94,No dirigida
179,56,89,No dirigida
179,60,83,No dirigida
179,61,89,No dirigida
179,66,88,No dirigida
179,67,90,No dirigida
179,68,95,No dirigida
179,71,85,No dirigida
179,74,81,No dirigida
179,77,95,No dirigida
179,79,89,No dirigida
179,81,92,No dirigida
179,82,95,No dirigida
179,85,87,No dirigida
179,86,100,No dirigida
179,88,87,No dirigida
179,90,96,No dirigida
179,91,91,No dirigida
179,92,90,No dirigida
179,103,87,No dirigida
179,108,81,No dirigida
179,111,91,No dirigida
179,113,89,No dirigida
179,122,81,No dirigida
179,123,87,No dirigida
179,128,99,No dirigida
179,130,97,No dirigida
179,133,84,No dirigida
179,139,91,No dirigida
179,142,80,No dirigida
179,143,98,No dirigida
179,155,97,No dirigida
179,158,98,No dirigida
179,163,90,No dirigida
179,164,96,No dirigida
179,170,86,No dirigida
179,173,94,No dirigida
179,174,83,No dirigida
180,3,94,No dirigida
180,12,88,No dirigida
180,14,99,No dirigida
180,18,83,No dirigida
180,20,80,No dirigida
180,23,90,No dirigida
180,24,98,No dirigida
180,26,87,No dirigida
180,30,96,No dirigida
180,32,83,No dirigida
180,33,90,No dirigida
180,35,97,No dirigida
180,36,98,No dirigida
180,37,100,No dirigida
180,43,86,No dirigida
180,47,85,No dirigida
180,51,98,No dirigida
180,56,92,No dirigida
180,58,96,No dirigida
180,59,87,No dirigida
180,61,81,No dirigida
180,67,87,No dirigida
180,69,99,No dirigida
180,71,90,No dirigida
180,73,84,No dirigida
180,77,80,No dirigida
180,84,95,No dirigida
180,89,87,No dirigida
180,93,89,No dirigida
180,97,82,No dirigida
180,103,98,No dirigida
180,115,90,No dirigida
180,116,87,No dirigida
180,117,81,No dirigida
180,119,100,No dirigida
180,125,96,No dirigida
180,127,88,No dirigida
180,131,93,No dirigida
180,137,98,No dirigida
180,144,99,No dirigida
180,150,86,No dirigida
180,151,98,No dirigida
180,152,92,No dirigida
180,153,83,No dirigida
180,154,98,No dirigida
180,164,99,No dirigida
180,167,86,No dirigida
180,171,83,No dirigida
180,174,93,No dirigida
180,175,81,No dirigida
181,0,89,No dirigida
181,1,88,No dirigida
181,11,89,No dirigida
181,13,94,No dirigida
181,15,97,No dirigida
181,17,88,No dirigida
181,20,92,No dirigida
181,30,96,No dirigida
181,32,91,No dirigida
181,35,95,No dirigida
181,36,89,No dirigida
181,37,85,No dirigida
181,43,86,No dirigida
181,46,81,No dirigida
181,49,87,No dirigida
181,50,87,No dirigida
181,56,96,No dirigida
181,59,95,No dirigida
181,62,84,No dirigida
181,71,81,No dirigida
181,74,93,No dirigida
181,78,89,No dirigida
181,79,88,No dirigida
181,85,99,No dirigida
181,86,90,No dirigida
181,89,84,No dirigida
181,92,92,No dirigida
181,97,94,No dirigida
181,99,91,No dirigida
181,100,88,No dirigida
181,111,91,No dirigida
181,112,92,No dirigida
181,114,96,No dirigida
181,115,98,No dirigida
181,118,80,No dirigida
181,129,81,No dirigida
181,130,80,No dirigida
181,136,94,No dirigida
181,138,81,No dirigida
181,146,91,No dirigida
181,151,95,No dirigida
181,153,99,No dirigida
181,158,89,No dirigida
181,169,82,No dirigida
181,174,80,No dirigida
181,177,89,No dirigida
182,5,81,No dirigida
182,7,88,No dirigida
182,15,89,No dirigida
182,18,98,No dirigida
182,19,82,No dirigida
182,20,98,No dirigida
182,22,98,No dirigida
182,27,96,No dirigida
182,28,96,No dirigida
182,36,84,No dirigida
182,39,84,No dirigida
182,40,95,No dirigida
182,43,88,No dirigida
182,47,80,No dirigida
182,51,99,No dirigida
182,53,92,No dirigida
182,54,83,No dirigida
182,57,93,No dirigida
182,59,100,No dirigida
182,65,100,No dirigida
182,78,98,No dirigida
182,80,85,No dirigida
182,82,93,No dirigida
182,84,97,No dirigida
182,93,89,No dirigida
182,98,95,No dirigida
182,108,92,No dirigida
182,114,99,No dirigida
182,116,99,No dirigida
182,117,91,No dirigida
182,118,99,No dirigida
182,120,83,No dirigida
182,125,88,No dirigida
182,127,83,No dirigida
182,137,89,No dirigida
182,141,95,No dirigida
182,151,94,No dirigida
182,156,81,No dirigida
182,160,89,No dirigida
182,162,99,No dirigida
182,163,81,No dirigida
182,176,90,No dirigida
182,179,92,No dirigida
183,4,83,No dirigida
183,5,87,No dirigida
183,6,99,No dirigida
183,13,92,No dirigida
183,18,82,No dirigida
183,28,90,No dirigida
183,40,88,No dirigida
183,41,96,No dirigida
183,42,87,No dirigida
183,44,89,No dirigida
183,45,91,No dirigida
183,47,92,No dirigida
183,49,83,No dirigida
183,50,84,No dirigida
183,70,85,No dirigida
183,74,98,No dirigida
183,76,81,No dirigida
183,81,92,No dirigida
183,84,82,No dirigida
183,87,84,No dirigida
183,90,94,No dirigida
183,94,87,No dirigida
183,101,90,No dirigida
183,109,96,No dirigida
183,110,99,No dirigida
183,111,95,No dirigida
183,112,92,No dirigida
183,116,85,No dirigida
183,133,92,No dirigida
183,138,84,No dirigida
183,139,92,No dirigida
183,140,97,No dirigida
183,145,93,No dirigida
183,147,96,No dirigida
183,156,93,No dirigida
183,162,91,No dirigida
183,165,85,No dirigida
183,166,83,No dirigida
183,168,84,No dirigida
183,169,93,No dirigida
183,170,88,No dirigida
183,176,83,No dirigida
183,177,100,No dirigida
184,1,81,No dirigida
184,4,85,No dirigida
184,5,92,No dirigida
184,9,99,No dirigida
184,23,90,No dirigida
184,33,92,No dirigida
184,34,85,No dirigida
184,38,89,No dirigida
184,49,84,No dirigida
184,53,97,No dirigida
184,56,92,No dirigida
184,57,86,No dirigida
184,59,88,No dirigida
184,70,80,No dirigida
184,75,87,No dirigida
184,80,100,No dirigida
184,81,86,No dirigida
184,86,87,No dirigida
184,89,91,No dirigida
184,90,85,No dirigida
184,91,97,No dirigida
184,92,99,No dirigida
184,93,97,No dirigida
184,96,95,No dirigida
184,98,95,No dirigida
184,106,99,No dirigida
184,108,99,No dirigida
184,109,93,No dirigida
184,114,98,No dirigida
184,115,85,No dirigida
184,116,92,No dirigida
184,124,92,No dirigida
184,127,83,No dirigida
184,132,87,No dirigida
184,135,89,No dirigida
184,140,94,No dirigida
184,144,86,No dirigida
184,145,98,No dirigida
184,151,84,No dirigida
184,155,97,No dirigida
184,157,91,No dirigida
184,161,90,No dirigida
184,170,80,No dirigida
184,171,83,No dirigida
184,177,98,No dirigida
184,182,96,No dirigida
